	sample_name	wordfreqs	poesy + wordfreqs	poesy	rule-based	rule-based (loose)
corpus/NotSonnets/Z200480086.txt	NotSonnets	0.5592131527158434	0.23986830956160615	0.16872643646809088	0.0	0.5
corpus/NotSonnets/Z200480944.txt	NotSonnets	0.5036795080843275	0.41745670793643497	0.4217153123082676	1.0	0.8333333333333334
corpus/NotSonnets/Z200485491.txt	NotSonnets	0.546495616795229	0.37188325731608124	0.27151389603933557	0.0	0.5
corpus/NotSonnets/Z200488852.txt	NotSonnets	0.4726565754746145	0.38549699019587524	0.4300921172186859	1.0	0.8333333333333334
corpus/NotSonnets/Z200489440.txt	NotSonnets	0.5143914392532805	0.24398867289310117	0.2339564057020852	0.0	0.6666666666666666
corpus/NotSonnets/Z200489476.txt	NotSonnets	0.4433886811574886	0.22697802153148938	0.2183296866384855	0.0	0.8333333333333334
corpus/NotSonnets/Z200489538.txt	NotSonnets	0.6243812668245291	0.32111407472887343	0.22182893302227516	0.0	0.6666666666666666
corpus/NotSonnets/Z200489867.txt	NotSonnets	0.5883871520441813	0.4994034014177065	0.43287490517930727	1.0	0.8333333333333334
corpus/NotSonnets/Z200491108.txt	NotSonnets	0.5613860216571004	0.40730016368556793	0.2579354824828866	0.0	0.8333333333333334
corpus/NotSonnets/Z200493604.txt	NotSonnets	0.539387268997284	0.24598465677883716	0.29344202701152916	0.0	0.6666666666666666
corpus/NotSonnets/Z200495831.txt	NotSonnets	0.5056621239336899	0.24743756430148847	0.23121127384446682	0.0	0.5
corpus/NotSonnets/Z200496182.txt	NotSonnets	0.33065640542009916	0.3143077910580981	0.44480249151148676	0.0	0.6666666666666666
corpus/NotSonnets/Z200501415.txt	NotSonnets	0.45658645275015136	0.17289275044368085	0.16933571329984295	0.0	0.6666666666666666
corpus/NotSonnets/Z200509711.txt	NotSonnets	0.6310736991742606	0.3963439009029801	0.2502563289768563	0.0	0.8333333333333334
corpus/NotSonnets/Z200509750.txt	NotSonnets	0.6557062532306114	0.6537793785098487	0.6024805269918431	0.0	0.8333333333333334
corpus/NotSonnets/Z200513059.txt	NotSonnets	0.4350904566479638	0.43498454707797785	0.407718230485175	0.0	0.6666666666666666
corpus/NotSonnets/Z200513603.txt	NotSonnets	0.49289351038281853	0.39904975380422436	0.34071635372548614	0.0	0.5
corpus/NotSonnets/Z200515110.txt	NotSonnets	0.5972470148528618	0.8071789966610798	0.7728696711762266	1.0	1.0
corpus/NotSonnets/Z200515138.txt	NotSonnets	0.5386846683323739	0.48612966963508086	0.5109893795076197	1.0	1.0
corpus/NotSonnets/Z200515486.txt	NotSonnets	0.6332677318489772	0.4362207622449933	0.2698667547598931	0.0	0.6666666666666666
corpus/NotSonnets/Z200515590.txt	NotSonnets	0.24452079082103576	0.1545544412349247	0.33560635021736607	0.0	0.5
corpus/NotSonnets/Z200515606.txt	NotSonnets	0.7011953389778495	0.4977487971414946	0.2765719049660653	0.0	0.5
corpus/NotSonnets/Z200516882.txt	NotSonnets	0.5693099753852101	0.2523358569020946	0.24177531888683607	0.0	0.8333333333333334
corpus/NotSonnets/Z200516929.txt	NotSonnets	0.6149709100853685	0.45922039788287417	0.3596924874412941	1.0	0.8333333333333334
corpus/NotSonnets/Z200521083.txt	NotSonnets	0.40315804794765403	0.21316328734236445	0.262547113390935	0.0	0.5
corpus/NotSonnets/Z200522037.txt	NotSonnets	0.19788955330653882	0.07642847733544997	0.18732761837779063	0.0	0.3333333333333333
corpus/NotSonnets/Z200524412.txt	NotSonnets	0.3421732506010261	0.2585201734322208	0.34197347273330203	0.0	0.8333333333333334
corpus/NotSonnets/Z200535856.txt	NotSonnets	0.41053036423249567	0.371145351634405	0.40202188519087223	0.0	0.6666666666666666
corpus/NotSonnets/Z200536447.txt	NotSonnets	0.37799190900134294	0.14779263445222918	0.1898631834503976	0.0	0.6666666666666666
corpus/NotSonnets/Z200536520.txt	NotSonnets	0.2539950168157765	0.15749037737973015	0.26284006361642903	0.0	0.5
corpus/NotSonnets/Z200538486.txt	NotSonnets	0.46955501750040235	0.22860540732773854	0.2365182123304111	0.0	0.8333333333333334
corpus/NotSonnets/Z200539987.txt	NotSonnets	0.3354978132700878	0.33909858526153164	0.44135464549716297	0.0	0.6666666666666666
corpus/NotSonnets/Z200540803.txt	NotSonnets	0.29232217950617956	0.25547396962136387	0.30899876457036163	0.0	0.6666666666666666
corpus/NotSonnets/Z200540827.txt	NotSonnets	0.2695200700484738	0.2987676908920065	0.48307524070423047	1.0	0.8333333333333334
corpus/NotSonnets/Z200544976.txt	NotSonnets	0.4419555676978849	0.23026335843926982	0.25105871612657765	0.0	0.6666666666666666
corpus/NotSonnets/Z200545294.txt	NotSonnets	0.5681372013812055	0.41891801462124834	0.3786443477930216	0.0	0.8333333333333334
corpus/NotSonnets/Z200565630.txt	NotSonnets	0.37953290983644744	0.20734571849670155	0.213227182815758	0.0	0.5
corpus/NotSonnets/Z200566268.txt	NotSonnets	0.29532365380942804	0.15838036798341776	0.2444737108242419	0.0	0.6666666666666666
corpus/NotSonnets/Z200566299.txt	NotSonnets	0.42283317349123734	0.26160577852991945	0.29421136311222174	0.0	0.5
corpus/NotSonnets/Z200566370.txt	NotSonnets	0.4866150994623922	0.2693942501080109	0.2760348310551746	1.0	0.8333333333333334
corpus/NotSonnets/Z200567348.txt	NotSonnets	0.4183804907513923	0.5420218376762089	0.6168465959467191	0.0	0.6666666666666666
corpus/NotSonnets/Z200577708.txt	NotSonnets	0.4436373468271655	0.20673303627506714	0.24436376043408622	0.0	0.8333333333333334
corpus/NotSonnets/Z200579954.txt	NotSonnets	0.4358230152211853	0.4105846659489471	0.48005739268231107	1.0	0.8333333333333334
corpus/NotSonnets/Z200581538.txt	NotSonnets	0.4515767085520488	0.38402295783571194	0.4009909645466283	1.0	0.8333333333333334
corpus/NotSonnets/Z200586777.txt	NotSonnets	0.3297117016648924	0.13115210707791283	0.16419957288891535	0.0	0.5
corpus/NotSonnets/Z200586975.txt	NotSonnets	0.3553513303510622	0.22440415345284437	0.24980837988927418	0.0	0.5
corpus/NotSonnets/Z200588350.txt	NotSonnets	0.5903427206095971	0.6237690000056131	0.5380511733886756	0.0	0.6666666666666666
corpus/NotSonnets/Z200595412.txt	NotSonnets	0.37841045508221205	0.42744100598969426	0.6189934513247988	1.0	1.0
corpus/NotSonnets/Z200600871.txt	NotSonnets	0.5498468923947384	0.3247678097284368	0.2393756127587469	0.0	0.6666666666666666
corpus/NotSonnets/Z200601875.txt	NotSonnets	0.2833677383361701	0.04441337010408536	0.04944849502117475	0.0	0.5
corpus/NotSonnets/Z200624782.txt	NotSonnets	0.40265663041082844	0.19563432114938065	0.2603695769576205	0.0	0.8333333333333334
corpus/NotSonnets/Z200627253.txt	NotSonnets	0.24831254382240991	0.18698381166990818	0.2357279084318144	0.0	0.3333333333333333
corpus/NotSonnets/Z200631959.txt	NotSonnets	0.304509715519968	0.2387126764742629	0.34483291717930187	0.0	0.8333333333333334
corpus/NotSonnets/Z200632267.txt	NotSonnets	0.5157315191643679	0.34644418472594796	0.35904279909505366	0.0	0.8333333333333334
corpus/NotSonnets/Z200646589.txt	NotSonnets	0.5676147862649391	0.3009347673037517	0.2577981206809448	0.0	0.8333333333333334
corpus/NotSonnets/Z200647871.txt	NotSonnets	0.5019549021552931	0.3811254498609918	0.3431826078053507	1.0	0.6666666666666666
corpus/NotSonnets/Z200649218.txt	NotSonnets	0.3508513471201138	0.2709458120115254	0.32125998860507476	0.0	0.5
corpus/NotSonnets/Z200649414.txt	NotSonnets	0.4702517805409106	0.34393576663296066	0.3342103295213236	1.0	0.6666666666666666
corpus/NotSonnets/Z200649847.txt	NotSonnets	0.42074954046624163	0.2954345860712404	0.339634288224249	1.0	0.8333333333333334
corpus/NotSonnets/Z200653082.txt	NotSonnets	0.5053860492595679	0.33394541937804195	0.2379177835474024	0.0	0.5
corpus/NotSonnets/Z200653719.txt	NotSonnets	0.3938885272306761	0.23131739074289642	0.25946397144963956	0.0	0.8333333333333334
corpus/NotSonnets/Z200653828.txt	NotSonnets	0.43222250581739774	0.2276049075285155	0.2497568618271232	0.0	0.8333333333333334
corpus/NotSonnets/Z200653884.txt	NotSonnets	0.7479351986931152	0.4299923704938755	0.2755998107270636	0.0	0.8333333333333334
corpus/NotSonnets/Z200657815.txt	NotSonnets	0.34214013279703603	0.11239444929629215	0.1422581163293895	0.0	0.5
corpus/NotSonnets/Z200661416.txt	NotSonnets	0.42496866715583614	0.14087865838785696	0.1587180559696052	0.0	0.6666666666666666
corpus/NotSonnets/Z200662706.txt	NotSonnets	0.6337571704498742	0.24464539938812638	0.1608435885490844	0.0	0.3333333333333333
corpus/NotSonnets/Z200669785.txt	NotSonnets	0.3574815720008388	0.7421824496178764	0.8442056029750502	1.0	1.0
corpus/NotSonnets/Z200677138.txt	NotSonnets	0.1863206667490448	0.17307857505860624	0.36543842754410405	0.0	0.5
corpus/NotSonnets/Z200677890.txt	NotSonnets	0.5932146649097246	0.2698986914159744	0.25285328354157993	0.0	0.5
corpus/NotSonnets/Z200679703.txt	NotSonnets	0.7398816262474384	0.7215011739376574	0.5086826015807826	1.0	1.0
corpus/NotSonnets/Z200680530.txt	NotSonnets	0.44344603398672866	0.3541617679688579	0.36154041397624276	0.0	0.6666666666666666
corpus/NotSonnets/Z200732054.txt	NotSonnets	0.446958632536902	0.33825683968919945	0.3410329405130744	1.0	0.8333333333333334
corpus/NotSonnets/Z300134047.txt	NotSonnets	0.40139348953748316	0.22060970818057016	0.20281055337568002	0.0	0.5
corpus/NotSonnets/Z300134657.txt	NotSonnets	0.37495384537973353	0.35160141192278294	0.44251575553776973	1.0	0.8333333333333334
corpus/NotSonnets/Z300136839.txt	NotSonnets	0.3553507092338895	0.3850742311083901	0.4715357453496619	0.0	0.6666666666666666
corpus/NotSonnets/Z300136960.txt	NotSonnets	0.4985062459734705	0.2731391828499365	0.2132131400273726	0.0	0.6666666666666666
corpus/NotSonnets/Z300142082.txt	NotSonnets	0.449075214556609	0.15558703906616672	0.1597219479365771	0.0	0.5
corpus/NotSonnets/Z300144186.txt	NotSonnets	0.3399054403539322	0.37588655428363305	0.5027188681095932	0.0	0.6666666666666666
corpus/NotSonnets/Z300144705.txt	NotSonnets	0.6846452887789253	0.5900102668319613	0.5402051790170703	1.0	0.8333333333333334
corpus/NotSonnets/Z300145442.txt	NotSonnets	0.4529184081363119	0.4168439375900536	0.4971197451845829	1.0	0.8333333333333334
corpus/NotSonnets/Z300146507.txt	NotSonnets	0.34347540428430806	0.1912485336743849	0.24551404847384092	0.0	0.3333333333333333
corpus/NotSonnets/Z300149781.txt	NotSonnets	0.47545365954938135	0.345195343563993	0.36429409215932584	0.0	0.6666666666666666
corpus/NotSonnets/Z300150213.txt	NotSonnets	0.6221409211880082	0.5609657654925048	0.48879742116278735	1.0	1.0
corpus/NotSonnets/Z300150330.txt	NotSonnets	0.304793960345172	0.24304487579635586	0.3430068132306993	0.0	0.6666666666666666
corpus/NotSonnets/Z300153136.txt	NotSonnets	0.5785357778991994	0.5848412608614072	0.597098151894644	0.0	0.8333333333333334
corpus/NotSonnets/Z300156553.txt	NotSonnets	0.6065664345776246	0.4002024936092783	0.3940496175764729	1.0	0.8333333333333334
corpus/NotSonnets/Z300169126.txt	NotSonnets	0.5155554429257243	0.7238854371912676	0.7558972080889095	1.0	1.0
corpus/NotSonnets/Z300169143.txt	NotSonnets	0.586409857177463	0.4168327837488408	0.3441851005075844	1.0	0.6666666666666666
corpus/NotSonnets/Z300169247.txt	NotSonnets	0.6110772972739377	0.39037111406946784	0.3346481980742885	1.0	0.8333333333333334
corpus/NotSonnets/Z300174531.txt	NotSonnets	0.25885146068429665	0.2115421965773185	0.33171270875271625	0.0	0.6666666666666666
corpus/NotSonnets/Z300181379.txt	NotSonnets	0.3517715366686918	0.15170951218540132	0.21418148245618732	0.0	0.6666666666666666
corpus/NotSonnets/Z300181678.txt	NotSonnets	0.3254842975699404	0.21417886352502996	0.20408662498299973	0.0	0.5
corpus/NotSonnets/Z300183109.txt	NotSonnets	0.42528907949364514	0.39750796231480306	0.40320740984466674	0.0	0.5
corpus/NotSonnets/Z300194273.txt	NotSonnets	0.4529616189961748	0.35422540528523927	0.3308639130475884	0.0	0.5
corpus/NotSonnets/Z300195806.txt	NotSonnets	0.28616418576244235	0.10769977944089029	0.15574091366470844	0.0	0.3333333333333333
corpus/NotSonnets/Z300202663.txt	NotSonnets	0.4156125623818732	0.2190358694021499	0.18822151532392348	0.0	0.5
corpus/NotSonnets/Z300203041.txt	NotSonnets	0.46202319992901436	0.2677365717114947	0.2853986347339066	0.0	0.6666666666666666
corpus/NotSonnets/Z300207075.txt	NotSonnets	0.40822792808119146	0.17754824420092122	0.20673993361340104	0.0	0.6666666666666666
corpus/NotSonnets/Z300208345.txt	NotSonnets	0.4374651340995405	0.14430146444002398	0.17816326022233006	0.0	0.5
corpus/NotSonnets/Z300210022.txt	NotSonnets	0.4752741226407663	0.38599429137333563	0.3949840854906412	0.0	0.6666666666666666
corpus/NotSonnets/Z300210058.txt	NotSonnets	0.512456172042434	0.47848354262344783	0.4959581359182497	0.0	0.6666666666666666
corpus/NotSonnets/Z300217012.txt	NotSonnets	0.5881159110519472	0.4198718868353746	0.34727057452367244	0.0	0.5
corpus/NotSonnets/Z300218261.txt	NotSonnets	0.3845430905234117	0.1626921098012728	0.17070821545390918	1.0	1.0
corpus/NotSonnets/Z300218826.txt	NotSonnets	0.43534782933729227	0.24473623221959948	0.24208479875317832	0.0	0.5
corpus/NotSonnets/Z300219737.txt	NotSonnets	0.40132979387527284	0.3766356841400279	0.46183446800504807	0.0	0.6666666666666666
corpus/NotSonnets/Z300220820.txt	NotSonnets	0.2773164962719569	0.25442438345332613	0.41456466145525656	0.0	0.5
corpus/NotSonnets/Z300221035.txt	NotSonnets	0.2790050121120562	0.13402664935667025	0.1860129355694566	0.0	0.6666666666666666
corpus/NotSonnets/Z300225698.txt	NotSonnets	0.4497941758969302	0.4565270165543405	0.4955060468583567	1.0	0.8333333333333334
corpus/NotSonnets/Z300226999.txt	NotSonnets	0.45652937111654973	0.31988359908482866	0.26825654939311266	1.0	1.0
corpus/NotSonnets/Z300227032.txt	NotSonnets	0.5259910973585129	0.41074339708262775	0.3576936432198442	1.0	1.0
corpus/NotSonnets/Z300227830.txt	NotSonnets	0.42421689294693604	0.5118733893626574	0.5800637278966617	0.0	0.6666666666666666
corpus/NotSonnets/Z300228015.txt	NotSonnets	0.34473981751754534	0.14782345585416815	0.15129562052685525	0.0	0.5
corpus/NotSonnets/Z300228034.txt	NotSonnets	0.3300179897082987	0.295753697484514	0.32140958149946514	0.0	0.5
corpus/NotSonnets/Z300228425.txt	NotSonnets	0.23293697902223442	0.15283588384983907	0.2189641540458752	0.0	0.16666666666666666
corpus/NotSonnets/Z300228885.txt	NotSonnets	0.30340071680178093	0.08669327757181199	0.0926791160682742	0.0	0.5
corpus/NotSonnets/Z300232078.txt	NotSonnets	0.24476965985498284	0.08127274988633647	0.11895149164390723	0.0	0.5
corpus/NotSonnets/Z300233942.txt	NotSonnets	0.42075024680316536	0.3554548226362567	0.4336776343609905	0.0	0.6666666666666666
corpus/NotSonnets/Z300234322.txt	NotSonnets	0.44560663697661607	0.2542509570437507	0.28097321760025207	1.0	0.8333333333333334
corpus/NotSonnets/Z300244078.txt	NotSonnets	0.4169092280037972	0.3693297496692833	0.4129919560338069	1.0	0.8333333333333334
corpus/NotSonnets/Z300244760.txt	NotSonnets	0.2289706161931986	0.22185208491883268	0.3919792294253106	1.0	1.0
corpus/NotSonnets/Z300244809.txt	NotSonnets	0.3840149400448879	0.3087917526584145	0.35887679623740454	0.0	0.6666666666666666
corpus/NotSonnets/Z300244942.txt	NotSonnets	0.2809254589511133	0.3496131398511255	0.5137031374887235	0.0	0.6666666666666666
corpus/NotSonnets/Z300245104.txt	NotSonnets	0.39147070365355796	0.2787397911438172	0.27805774024011126	1.0	0.6666666666666666
corpus/NotSonnets/Z300249645.txt	NotSonnets	0.3869726535213085	0.09870548403579713	0.08014098046161897	0.0	0.5
corpus/NotSonnets/Z300250850.txt	NotSonnets	0.3154536754334106	0.1136684501773856	0.11832681970622708	0.0	0.6666666666666666
corpus/NotSonnets/Z300251040.txt	NotSonnets	0.32453928344056937	0.1260446342905749	0.12530068172084713	0.0	0.16666666666666666
corpus/NotSonnets/Z300252677.txt	NotSonnets	0.49157800385157363	0.2546403885078661	0.2185728152485696	0.0	0.5
corpus/NotSonnets/Z300254097.txt	NotSonnets	0.32247259034054676	0.3258027696828105	0.42616603165782313	0.0	0.6666666666666666
corpus/NotSonnets/Z300255948.txt	NotSonnets	0.4637463362148731	0.2541430175659491	0.216727900510991	0.0	0.3333333333333333
corpus/NotSonnets/Z300256362.txt	NotSonnets	0.3534554478352319	0.19778288236083955	0.19877229389568277	0.0	0.5
corpus/NotSonnets/Z300256534.txt	NotSonnets	0.29228155426251085	0.18929147891859727	0.26471148719123516	0.0	0.6666666666666666
corpus/NotSonnets/Z300258502.txt	NotSonnets	0.49587072149606143	0.2480371924409724	0.21559348612512957	0.0	0.6666666666666666
corpus/NotSonnets/Z300258542.txt	NotSonnets	0.41572504795804044	0.23810943063234366	0.309472282712234	0.0	0.6666666666666666
corpus/NotSonnets/Z300258547.txt	NotSonnets	0.37096200672472646	0.16166783756309921	0.21716826771861653	0.0	0.6666666666666666
corpus/NotSonnets/Z300258649.txt	NotSonnets	0.47896411673529105	0.37611934021805893	0.37093881321023287	0.0	0.8333333333333334
corpus/NotSonnets/Z300260613.txt	NotSonnets	0.5070290805416029	0.2603429206743389	0.23409839647043676	0.0	0.6666666666666666
corpus/NotSonnets/Z300265626.txt	NotSonnets	0.5800569576801908	0.3176364273526098	0.24181413549896857	0.0	0.6666666666666666
corpus/NotSonnets/Z300270630.txt	NotSonnets	0.6602750076338405	0.5082595330155836	0.4259574892927705	0.0	0.6666666666666666
corpus/NotSonnets/Z300271499.txt	NotSonnets	0.7806010500631423	0.46645620258934795	0.3160545603640137	0.0	0.5
corpus/NotSonnets/Z300273130.txt	NotSonnets	0.41424117696966933	0.1903006068706237	0.19538959867318462	0.0	0.5
corpus/NotSonnets/Z300276381.txt	NotSonnets	0.3772497130193319	0.39333217064208165	0.4069576269944672	0.0	0.6666666666666666
corpus/NotSonnets/Z300276544.txt	NotSonnets	0.5332644162283895	0.6974753087666529	0.6527039994916066	1.0	0.8333333333333334
corpus/NotSonnets/Z300277888.txt	NotSonnets	0.3178634779876795	0.19734272280696705	0.23065547475685313	0.0	0.5
corpus/NotSonnets/Z300283624.txt	NotSonnets	0.44321966432873683	0.352525760038499	0.3287838474391632	0.0	0.6666666666666666
corpus/NotSonnets/Z300283758.txt	NotSonnets	0.29905027377959414	0.19886284957765438	0.25451279500266116	0.0	0.5
corpus/NotSonnets/Z300284800.txt	NotSonnets	0.5301781448711843	0.6925575525988308	0.7006086000026704	1.0	1.0
corpus/NotSonnets/Z300285496.txt	NotSonnets	0.4482570162931002	0.15285999687159033	0.22012796667751763	0.0	0.6666666666666666
corpus/NotSonnets/Z300285683.txt	NotSonnets	0.7546250876497529	0.4628280613064772	0.2790036805600693	0.0	0.8333333333333334
corpus/NotSonnets/Z300286253.txt	NotSonnets	0.4447059695005827	0.27450973710871995	0.3015171379081007	0.0	0.8333333333333334
corpus/NotSonnets/Z300286360.txt	NotSonnets	0.4920178938763309	0.2565556718917577	0.29392232887712105	0.0	0.8333333333333334
corpus/NotSonnets/Z300287185.txt	NotSonnets	0.4575158682338897	0.3976917394534611	0.3947241870942675	0.0	0.6666666666666666
corpus/NotSonnets/Z300287224.txt	NotSonnets	0.42098377343674087	0.2687406924071802	0.3701507088233152	0.0	0.6666666666666666
corpus/NotSonnets/Z300287326.txt	NotSonnets	0.5144296747403743	0.2361482573499539	0.21490038873537443	0.0	0.8333333333333334
corpus/NotSonnets/Z300288291.txt	NotSonnets	0.3320769515882929	0.22598564896538162	0.25484885037748495	0.0	0.5
corpus/NotSonnets/Z300288587.txt	NotSonnets	0.702340422424985	0.6372918546431466	0.5198783671967482	1.0	0.8333333333333334
corpus/NotSonnets/Z300288725.txt	NotSonnets	0.5945008314369059	0.26822531391522564	0.23435787853954285	0.0	0.8333333333333334
corpus/NotSonnets/Z300294699.txt	NotSonnets	0.43205865331147125	0.2151208787427686	0.22147782142947567	0.0	0.6666666666666666
corpus/NotSonnets/Z300296069.txt	NotSonnets	0.41951634502745194	0.17031811091495203	0.18431655869029598	0.0	0.6666666666666666
corpus/NotSonnets/Z300296108.txt	NotSonnets	0.37659459117123484	0.2115636593434134	0.24440950500040687	1.0	1.0
corpus/NotSonnets/Z300303080.txt	NotSonnets	0.41706577115736804	0.11701967687899509	0.125898127298734	0.0	0.5
corpus/NotSonnets/Z300303283.txt	NotSonnets	0.416147582879655	0.35075174637902706	0.3511889942714919	1.0	0.8333333333333334
corpus/NotSonnets/Z300306319.txt	NotSonnets	0.4609423923498238	0.3233093964097485	0.3104309475425181	0.0	0.5
corpus/NotSonnets/Z300306465.txt	NotSonnets	0.4155420002540317	0.381359344139585	0.39105556889070797	0.0	0.6666666666666666
corpus/NotSonnets/Z300307320.txt	NotSonnets	0.46423028117445914	0.5143631439053855	0.5489369944236162	1.0	1.0
corpus/NotSonnets/Z300307467.txt	NotSonnets	0.3336402545368004	0.2846989847891387	0.36108527457166567	0.0	0.6666666666666666
corpus/NotSonnets/Z300308930.txt	NotSonnets	0.40802378107294746	0.18562826959038128	0.16895897765961698	0.0	0.3333333333333333
corpus/NotSonnets/Z300309306.txt	NotSonnets	0.6191024544793254	0.3143415560617608	0.2082407380686621	0.0	0.5
corpus/NotSonnets/Z300312917.txt	NotSonnets	0.5232282486267311	0.43997571298518784	0.5073856359231527	1.0	1.0
corpus/NotSonnets/Z300313285.txt	NotSonnets	0.37810818008719116	0.11351873932026235	0.12220788475299506	0.0	0.3333333333333333
corpus/NotSonnets/Z300313871.txt	NotSonnets	0.3302029718671514	0.15771467090381935	0.24116880809270186	0.0	0.8333333333333334
corpus/NotSonnets/Z300317190.txt	NotSonnets	0.3362086547568877	0.43847359130229335	0.5624659170088526	0.0	0.6666666666666666
corpus/NotSonnets/Z300318156.txt	NotSonnets	0.5600826679925676	0.5094063112562636	0.5004709810466641	1.0	1.0
corpus/NotSonnets/Z300319961.txt	NotSonnets	0.4946097249041183	0.4004676120192082	0.38431321437355787	0.0	0.6666666666666666
corpus/NotSonnets/Z300319986.txt	NotSonnets	0.28308792058407484	0.1726827331292314	0.3053869897685699	0.0	0.6666666666666666
corpus/NotSonnets/Z300322661.txt	NotSonnets	0.5729403581868991	0.23699176406610067	0.19101884849388093	0.0	0.8333333333333334
corpus/NotSonnets/Z300322879.txt	NotSonnets	0.39302975594417483	0.41379088624298876	0.4419559535033736	0.0	0.6666666666666666
corpus/NotSonnets/Z300323065.txt	NotSonnets	0.3082339000888513	0.2979943622217617	0.4342651846362295	1.0	0.8333333333333334
corpus/NotSonnets/Z300323107.txt	NotSonnets	0.378376983553532	0.2929280916568054	0.3725192387701636	0.0	0.6666666666666666
corpus/NotSonnets/Z300323613.txt	NotSonnets	0.6294447987551102	0.3437563051533532	0.25947516470043075	0.0	0.8333333333333334
corpus/NotSonnets/Z300323724.txt	NotSonnets	0.6182874434100315	0.30873018832717775	0.24128938131693672	0.0	0.6666666666666666
corpus/NotSonnets/Z300327009.txt	NotSonnets	0.5257604767197052	0.885579468225071	0.9035787340282161	1.0	1.0
corpus/NotSonnets/Z300331607.txt	NotSonnets	0.4664388270203971	0.39787936097234206	0.3557006142573265	0.0	0.5
corpus/NotSonnets/Z300331663.txt	NotSonnets	0.6446104981930378	0.3861614068518092	0.278903100834225	0.0	0.8333333333333334
corpus/NotSonnets/Z300336176.txt	NotSonnets	0.33827555606121096	0.17251225138347578	0.17143164937041985	0.0	0.5
corpus/NotSonnets/Z300340708.txt	NotSonnets	0.5069849250708504	0.25628604740844796	0.21724813734344678	0.0	0.8333333333333334
corpus/NotSonnets/Z300341554.txt	NotSonnets	0.7007786983300868	0.6636417868307148	0.5123530646059099	1.0	1.0
corpus/NotSonnets/Z300342209.txt	NotSonnets	0.3107814426205939	0.3550850729819003	0.4932838364389114	0.0	0.6666666666666666
corpus/NotSonnets/Z300342223.txt	NotSonnets	0.35653088200789984	0.1855729601117668	0.21931446552444478	0.0	0.6666666666666666
corpus/NotSonnets/Z300342523.txt	NotSonnets	0.4282462947527178	0.19206674666816576	0.24654493115669127	0.0	0.8333333333333334
corpus/NotSonnets/Z300342539.txt	NotSonnets	0.7667901245913742	0.43847434968322513	0.22449705331013708	0.0	0.6666666666666666
corpus/NotSonnets/Z300344439.txt	NotSonnets	0.24307809885494322	0.10234949471558073	0.18558853619108776	0.0	0.6666666666666666
corpus/NotSonnets/Z300346222.txt	NotSonnets	0.5215187543361544	0.15990905833022828	0.16320145397158992	0.0	0.6666666666666666
corpus/NotSonnets/Z300346289.txt	NotSonnets	0.4000769775533117	0.3882011509705288	0.49882484412294636	0.0	0.6666666666666666
corpus/NotSonnets/Z300351132.txt	NotSonnets	0.539157585000929	0.2949257129775107	0.2612649638163022	0.0	0.6666666666666666
corpus/NotSonnets/Z300351281.txt	NotSonnets	0.44635120264153666	0.30359870844380066	0.3077198766144108	0.0	0.6666666666666666
corpus/NotSonnets/Z300354451.txt	NotSonnets	0.3235588993921549	0.28781213546036466	0.37139056059402265	0.0	0.6666666666666666
corpus/NotSonnets/Z300354466.txt	NotSonnets	0.520992446509826	0.39185347034889056	0.3391000581606012	1.0	0.6666666666666666
corpus/NotSonnets/Z300356271.txt	NotSonnets	0.34704967847524704	0.26309542011408016	0.38066426718658464	0.0	0.6666666666666666
corpus/NotSonnets/Z300359885.txt	NotSonnets	0.3767222135071939	0.1920193856862698	0.16693204772590609	0.0	0.3333333333333333
corpus/NotSonnets/Z300360103.txt	NotSonnets	0.33703526748628293	0.157599895685129	0.15585905081771154	0.0	0.3333333333333333
corpus/NotSonnets/Z300364349.txt	NotSonnets	0.3710108902881554	0.051302439068634284	0.05306549351064663	0.0	0.5
corpus/NotSonnets/Z300367246.txt	NotSonnets	0.2616841753841251	0.1158803017044913	0.17293893941147986	0.0	0.8333333333333334
corpus/NotSonnets/Z300368545.txt	NotSonnets	0.33692546421852626	0.2439703863006307	0.2674717385160333	0.0	0.6666666666666666
corpus/NotSonnets/Z300370367.txt	NotSonnets	0.5730050681571575	0.5637617317193808	0.5129350441766071	0.0	0.6666666666666666
corpus/NotSonnets/Z300376873.txt	NotSonnets	0.41372158502537987	0.3303407221893706	0.42156974111132395	0.0	0.6666666666666666
corpus/NotSonnets/Z300380695.txt	NotSonnets	0.5761682055966262	0.47367647388902273	0.3927080737482309	0.0	0.8333333333333334
corpus/NotSonnets/Z300381687.txt	NotSonnets	0.41040764172847616	0.2863823139707118	0.34441118074444976	0.0	0.6666666666666666
corpus/NotSonnets/Z300381708.txt	NotSonnets	0.38188261932993184	0.19526793289479036	0.30603891225452917	0.0	0.8333333333333334
corpus/NotSonnets/Z300381848.txt	NotSonnets	0.5937500066483342	0.2923839774621534	0.24685316133126278	0.0	0.8333333333333334
corpus/NotSonnets/Z300381901.txt	NotSonnets	0.47905269979032666	0.48844281838221476	0.5257658429936012	1.0	1.0
corpus/NotSonnets/Z300381954.txt	NotSonnets	0.4058711368317388	0.28822912990302296	0.3166727386483485	0.0	0.5
corpus/NotSonnets/Z300384087.txt	NotSonnets	0.45688501746614274	0.39455788339419506	0.4976216556710509	1.0	0.8333333333333334
corpus/NotSonnets/Z300384123.txt	NotSonnets	0.4159577409807673	0.3969283862125296	0.4765387189222469	0.0	0.6666666666666666
